Start Timestamp,Start Date,Start Time,End Timestamp,End Date,End Time,Description,Type,Location,Subject
2022-08-26T18:30:00Z,08/26/22,20:30:00,2022-08-26T20:30:00Z,08/26/22,22:30:00,https://filmfestival-rathausplatz.at/event/katy-perry-prismatic-world-tour,Filmfestival Rathausplatz,"Rathausplatz, Rathauspl., 1010 Wien, Austria",Katy Perry: Prismatic World Tour
2022-08-27T18:30:00Z,08/27/22,20:30:00,2022-08-27T20:30:00Z,08/27/22,22:30:00,https://filmfestival-rathausplatz.at/event/max-raabe-live-in-berlin,Filmfestival Rathausplatz,"Rathausplatz, Rathauspl., 1010 Wien, Austria",Max Raabe: Live In Berlin
2022-08-28T18:30:00Z,08/28/22,20:30:00,2022-08-28T20:30:00Z,08/28/22,22:30:00,https://filmfestival-rathausplatz.at/event/tina-live-2,Filmfestival Rathausplatz,"Rathausplatz, Rathauspl., 1010 Wien, Austria",Don Giovanni
2022-08-29T18:30:00Z,08/29/22,20:30:00,2022-08-29T20:30:00Z,08/29/22,22:30:00,https://filmfestival-rathausplatz.at/event/don-giovanni,Filmfestival Rathausplatz,"Rathausplatz, Rathauspl., 1010 Wien, Austria",Herbert Blomstedt und Martha Argerich in Luzern: Beethoven
2022-08-30T18:30:00Z,08/30/22,20:30:00,2022-08-30T20:30:00Z,08/30/22,22:30:00,https://filmfestival-rathausplatz.at/event/herbert-blomstedt-und-martha-argerich-in-luzern-beethoven-3,Filmfestival Rathausplatz,"Rathausplatz, Rathauspl., 1010 Wien, Austria",B.B. King: Live At Montreux
2022-08-31T18:30:00Z,08/31/22,20:30:00,,,,https://filmfestival-rathausplatz.at/event/glenn-gould-spielt-bach-goldberg-variationen-2,Filmfestival Rathausplatz,"Rathausplatz, Rathauspl., 1010 Wien, Austria",Badewannen-Ballett: Schwanensee
2022-08-31T18:33:00Z,08/31/22,20:33:00,2022-08-31T20:30:00Z,08/31/22,22:30:00,https://filmfestival-rathausplatz.at/event/b-b-king-live-at-montreux-2,Filmfestival Rathausplatz,"Rathausplatz, Rathauspl., 1010 Wien, Austria",Schwanensee
2022-09-01T18:30:00Z,09/01/22,20:30:00,2022-09-01T20:30:00Z,09/01/22,22:30:00,https://filmfestival-rathausplatz.at/event/badewannen-ballett-schwanensee-2,Filmfestival Rathausplatz,"Rathausplatz, Rathauspl., 1010 Wien, Austria",Coldplay: Live In São Paulo
2022-09-02T18:30:00Z,09/02/22,20:30:00,2022-09-02T20:30:00Z,09/02/22,22:30:00,https://filmfestival-rathausplatz.at/event/schwanensee-3,Filmfestival Rathausplatz,"Rathausplatz, Rathauspl., 1010 Wien, Austria",Les Misérables In Concert
2022-09-03T18:30:00Z,09/03/22,20:30:00,2022-09-03T20:30:00Z,09/03/22,22:30:00,https://filmfestival-rathausplatz.at/event/coldplay-live-in-sao-paulo-3,Filmfestival Rathausplatz,"Rathausplatz, Rathauspl., 1010 Wien, Austria",John Williams: Live In Vienna
2022-09-04T18:30:00Z,09/04/22,20:30:00,2022-09-04T20:30:00Z,09/04/22,22:30:00,https://filmfestival-rathausplatz.at/event/les-miserables-in-concert-3,Filmfestival Rathausplatz,"Rathausplatz, Rathauspl., 1010 Wien, Austria",Il Barbiere di Siviglia
