"Cinema","Subject","Start ISO","Start Date","Start Time","End ISO","End Date","End Time","Description","Location"
"Kino Wie Noch Nie","Medea","2022-07-11T17:30:00Z","2022-07-11",19:30:00,"2022-07-11T19:30:00Z","2022-07-11",21:30:00,"https://www.filmarchiv.at/program/film/medea/","Johannesgasse 4, Wien, AT 1010"
"Kino Wie Noch Nie","Tomboy","2022-07-11T19:30:00Z","2022-07-11",21:30:00,"2022-07-11T21:30:00Z","2022-07-11",23:30:00,"https://www.filmarchiv.at/program/film/tomboy/","Obere Augartenstraße 1, 1020 Wien"
"Kino Wie Noch Nie","Tomboy","2022-07-12T17:30:00Z","2022-07-12",19:30:00,"2022-07-12T19:30:00Z","2022-07-12",21:30:00,"https://www.filmarchiv.at/program/film/tomboy/","Johannesgasse 4, Wien, AT 1010"
"Kino Wie Noch Nie","In The Heat Of The Night","2022-07-12T19:30:00Z","2022-07-12",21:30:00,"2022-07-12T21:30:00Z","2022-07-12",23:30:00,"https://www.filmarchiv.at/program/film/in-the-heat-of-the-night/","Obere Augartenstraße 1, 1020 Wien"
"Kino Wie Noch Nie","In The Heat Of The Night","2022-07-13T17:30:00Z","2022-07-13",19:30:00,"2022-07-13T19:30:00Z","2022-07-13",21:30:00,"https://www.filmarchiv.at/program/film/in-the-heat-of-the-night/","Johannesgasse 4, Wien, AT 1010"
"Kino Wie Noch Nie","Local Artists","2022-07-13T19:30:00Z","2022-07-13",21:30:00,"2022-07-13T21:30:00Z","2022-07-13",23:30:00,"https://www.filmarchiv.at/program/film/local-artists-2/","Obere Augartenstraße 1, 1020 Wien"
"Kino Wie Noch Nie","Local Artists","2022-07-14T17:30:00Z","2022-07-14",19:30:00,"2022-07-14T19:30:00Z","2022-07-14",21:30:00,"https://www.filmarchiv.at/program/film/local-artists-2/","Johannesgasse 4, Wien, AT 1010"
"Kino Wie Noch Nie","Blutrausch","2022-07-14T19:30:00Z","2022-07-14",21:30:00,"2022-07-14T21:30:00Z","2022-07-14",23:30:00,"https://www.filmarchiv.at/program/film/blutrausch/","Obere Augartenstraße 1, 1020 Wien"
"Kino Wie Noch Nie","Blutrausch","2022-07-15T17:30:00Z","2022-07-15",19:30:00,"2022-07-15T19:30:00Z","2022-07-15",21:30:00,"https://www.filmarchiv.at/program/film/blutrausch/","Johannesgasse 4, Wien, AT 1010"
"Kino Wie Noch Nie","Mein Wenn Und Aber","2022-07-15T19:30:00Z","2022-07-15",21:30:00,"2022-07-15T21:30:00Z","2022-07-15",23:30:00,"https://www.filmarchiv.at/program/film/mein-wenn-und-aber/","Obere Augartenstraße 1, 1020 Wien"
"Kino Wie Noch Nie","Mein Wenn Und Aber","2022-07-16T17:30:00Z","2022-07-16",19:30:00,"2022-07-16T19:30:00Z","2022-07-16",21:30:00,"https://www.filmarchiv.at/program/film/mein-wenn-und-aber/","Johannesgasse 4, Wien, AT 1010"
"Kino Wie Noch Nie","Jules Et Jim","2022-07-16T19:30:00Z","2022-07-16",21:30:00,"2022-07-16T21:30:00Z","2022-07-16",23:30:00,"https://www.filmarchiv.at/program/film/jules-et-jim/","Obere Augartenstraße 1, 1020 Wien"
"Kino Wie Noch Nie","Jules Et Jim","2022-07-17T17:30:00Z","2022-07-17",19:30:00,"2022-07-17T19:30:00Z","2022-07-17",21:30:00,"https://www.filmarchiv.at/program/film/jules-et-jim/","Johannesgasse 4, Wien, AT 1010"
"Kino Wie Noch Nie","Hive","2022-07-17T19:30:00Z","2022-07-17",21:30:00,"2022-07-17T21:30:00Z","2022-07-17",23:30:00,"https://www.filmarchiv.at/program/film/hive/","Obere Augartenstraße 1, 1020 Wien"
"Kino Wie Noch Nie","Hive","2022-07-18T17:30:00Z","2022-07-18",19:30:00,"2022-07-18T19:30:00Z","2022-07-18",21:30:00,"https://www.filmarchiv.at/program/film/hive/","Johannesgasse 4, Wien, AT 1010"
"Kino Wie Noch Nie","Soylent Green","2022-07-18T19:30:00Z","2022-07-18",21:30:00,"2022-07-18T21:30:00Z","2022-07-18",23:30:00,"https://www.filmarchiv.at/program/film/soylent-green/","Obere Augartenstraße 1, 1020 Wien"
"Kino Wie Noch Nie","Soylent Green","2022-07-19T17:30:00Z","2022-07-19",19:30:00,"2022-07-19T19:30:00Z","2022-07-19",21:30:00,"https://www.filmarchiv.at/program/film/soylent-green/","Johannesgasse 4, Wien, AT 1010"
"Kino Wie Noch Nie","Nanook Of The North","2022-07-19T19:30:00Z","2022-07-19",21:30:00,"2022-07-19T21:30:00Z","2022-07-19",23:30:00,"https://www.filmarchiv.at/program/film/nanook-of-the-north/","Obere Augartenstraße 1, 1020 Wien"
"Kino Wie Noch Nie","Nanook Of The North","2022-07-20T17:30:00Z","2022-07-20",19:30:00,"2022-07-20T19:30:00Z","2022-07-20",21:30:00,"https://www.filmarchiv.at/program/film/nanook-of-the-north/","Johannesgasse 4, Wien, AT 1010"
"Kino Wie Noch Nie","So Schaut’s Aus – G’schichten Vom Willi Resetarits","2022-07-20T19:30:00Z","2022-07-20",21:30:00,"2022-07-20T21:30:00Z","2022-07-20",23:30:00,"https://www.filmarchiv.at/program/film/so-schauts-aus-gschichten-vom-willi-resetarits/","Obere Augartenstraße 1, 1020 Wien"
"Kino Wie Noch Nie","So Schaut’s Aus – G’schichten Vom Willi Resetarits","2022-07-21T17:30:00Z","2022-07-21",19:30:00,"2022-07-21T19:30:00Z","2022-07-21",21:30:00,"https://www.filmarchiv.at/program/film/so-schauts-aus-gschichten-vom-willi-resetarits/","Johannesgasse 4, Wien, AT 1010"
"Kino Wie Noch Nie","Girlhood","2022-07-21T19:30:00Z","2022-07-21",21:30:00,"2022-07-21T21:30:00Z","2022-07-21",23:30:00,"https://www.filmarchiv.at/program/film/girlhood/","Obere Augartenstraße 1, 1020 Wien"
"Kino Wie Noch Nie","Girlhood","2022-07-22T17:30:00Z","2022-07-22",19:30:00,"2022-07-22T19:30:00Z","2022-07-22",21:30:00,"https://www.filmarchiv.at/program/film/girlhood/","Johannesgasse 4, Wien, AT 1010"
"Kino Wie Noch Nie","The Warriors","2022-07-22T19:30:00Z","2022-07-22",21:30:00,"2022-07-22T21:30:00Z","2022-07-22",23:30:00,"https://www.filmarchiv.at/program/film/the-warriors/","Obere Augartenstraße 1, 1020 Wien"
"Kino Wie Noch Nie","The Warriors","2022-07-23T17:30:00Z","2022-07-23",19:30:00,"2022-07-23T19:30:00Z","2022-07-23",21:30:00,"https://www.filmarchiv.at/program/film/the-warriors/","Johannesgasse 4, Wien, AT 1010"
"Kino Wie Noch Nie","Hallelujah: Leonard Cohen, A Journey, A Song","2022-07-23T19:30:00Z","2022-07-23",21:30:00,"2022-07-23T21:30:00Z","2022-07-23",23:30:00,"https://www.filmarchiv.at/program/film/hallelujah-leonard-cohen-a-journey-a-song/","Obere Augartenstraße 1, 1020 Wien"
"Kino Wie Noch Nie","Hallelujah: Leonard Cohen, A Journey, A Song","2022-07-24T17:30:00Z","2022-07-24",19:30:00,"2022-07-24T19:30:00Z","2022-07-24",21:30:00,"https://www.filmarchiv.at/program/film/hallelujah-leonard-cohen-a-journey-a-song/","Johannesgasse 4, Wien, AT 1010"
"Kino Wie Noch Nie","Das Licht, Aus Dem Die Träume Sind","2022-07-24T19:30:00Z","2022-07-24",21:30:00,"2022-07-24T21:30:00Z","2022-07-24",23:30:00,"https://www.filmarchiv.at/program/film/das-licht-aus-dem-die-traeume-sind/","Obere Augartenstraße 1, 1020 Wien"
"Kino Wie Noch Nie","Das Licht, Aus Dem Die Träume Sind","2022-07-25T17:30:00Z","2022-07-25",19:30:00,"2022-07-25T19:30:00Z","2022-07-25",21:30:00,"https://www.filmarchiv.at/program/film/das-licht-aus-dem-die-traeume-sind/","Johannesgasse 4, Wien, AT 1010"
"Kino Wie Noch Nie","Nosferatu – Eine Symphonie Des Grauens","2022-07-25T19:30:00Z","2022-07-25",21:30:00,"2022-07-25T21:30:00Z","2022-07-25",23:30:00,"https://www.filmarchiv.at/program/film/nosferatu-eine-symphonie-des-grauens/","Obere Augartenstraße 1, 1020 Wien"
"Kino Wie Noch Nie","Nosferatu – Eine Symphonie Des Grauens","2022-07-26T17:30:00Z","2022-07-26",19:30:00,"2022-07-26T19:30:00Z","2022-07-26",21:30:00,"https://www.filmarchiv.at/program/film/nosferatu-eine-symphonie-des-grauens/","Johannesgasse 4, Wien, AT 1010"
"Kino Wie Noch Nie","Water Lilies","2022-07-26T19:30:00Z","2022-07-26",21:30:00,"2022-07-26T21:30:00Z","2022-07-26",23:30:00,"https://www.filmarchiv.at/program/film/water-lilies/","Obere Augartenstraße 1, 1020 Wien"
"Kino Wie Noch Nie","Water Lilies","2022-07-27T17:30:00Z","2022-07-27",19:30:00,"2022-07-27T19:30:00Z","2022-07-27",21:30:00,"https://www.filmarchiv.at/program/film/water-lilies/","Johannesgasse 4, Wien, AT 1010"
"Kino Wie Noch Nie","Pretty Woman","2022-07-27T19:30:00Z","2022-07-27",21:30:00,"2022-07-27T21:30:00Z","2022-07-27",23:30:00,"https://www.filmarchiv.at/program/film/pretty-woman/","Obere Augartenstraße 1, 1020 Wien"
"Kino Wie Noch Nie","Pretty Woman","2022-07-28T17:30:00Z","2022-07-28",19:30:00,"2022-07-28T19:30:00Z","2022-07-28",21:30:00,"https://www.filmarchiv.at/program/film/pretty-woman/","Johannesgasse 4, Wien, AT 1010"
"Kino Wie Noch Nie","Blade Runner – The Final Cut","2022-07-28T19:30:00Z","2022-07-28",21:30:00,"2022-07-28T21:30:00Z","2022-07-28",23:30:00,"https://www.filmarchiv.at/program/film/blade-runner-the-final-cut/","Obere Augartenstraße 1, 1020 Wien"
"Kino Wie Noch Nie","Blade Runner – The Final Cut","2022-07-29T17:30:00Z","2022-07-29",19:30:00,"2022-07-29T19:30:00Z","2022-07-29",21:30:00,"https://www.filmarchiv.at/program/film/blade-runner-the-final-cut/","Johannesgasse 4, Wien, AT 1010"
"Kino Wie Noch Nie","Rimini","2022-07-29T19:00:00Z","2022-07-29",21:00:00,"2022-07-29T21:00:00Z","2022-07-29",23:00:00,"https://www.filmarchiv.at/program/film/rimini/","Obere Augartenstraße 1, 1020 Wien"
"Kino Wie Noch Nie","Rimini","2022-07-30T17:30:00Z","2022-07-30",19:30:00,"2022-07-30T19:30:00Z","2022-07-30",21:30:00,"https://www.filmarchiv.at/program/film/rimini/","Johannesgasse 4, Wien, AT 1010"
"Kino Wie Noch Nie","Parallele Mütter","2022-07-30T19:00:00Z","2022-07-30",21:00:00,"2022-07-30T21:00:00Z","2022-07-30",23:00:00,"https://www.filmarchiv.at/program/film/parallele-muetter/","Obere Augartenstraße 1, 1020 Wien"
"Kino Wie Noch Nie","Parallele Mütter","2022-07-31T17:30:00Z","2022-07-31",19:30:00,"2022-07-31T19:30:00Z","2022-07-31",21:30:00,"https://www.filmarchiv.at/program/film/parallele-muetter/","Johannesgasse 4, Wien, AT 1010"
"Kino Wie Noch Nie","L’avventura","2022-07-31T19:00:00Z","2022-07-31",21:00:00,"2022-07-31T21:00:00Z","2022-07-31",23:00:00,"https://www.filmarchiv.at/program/film/lavventura/","Obere Augartenstraße 1, 1020 Wien"
"Kino Wie Noch Nie","L’avventura","2022-08-01T17:30:00Z","2022-08-01",19:30:00,"2022-08-01T19:30:00Z","2022-08-01",21:30:00,"https://www.filmarchiv.at/program/film/lavventura/","Johannesgasse 4, Wien, AT 1010"
"Kino Wie Noch Nie","Ship Of Fools","2022-08-01T19:00:00Z","2022-08-01",21:00:00,"2022-08-01T21:00:00Z","2022-08-01",23:00:00,"https://www.filmarchiv.at/program/film/ship-of-fools_kwnn/","Obere Augartenstraße 1, 1020 Wien"
"Kino Wie Noch Nie","Ship Of Fools","2022-08-02T17:30:00Z","2022-08-02",19:30:00,"2022-08-02T19:30:00Z","2022-08-02",21:30:00,"https://www.filmarchiv.at/program/film/ship-of-fools_kwnn/","Johannesgasse 4, Wien, AT 1010"
"Kino Wie Noch Nie","The Man Who Shot Liberty Valance","2022-08-02T19:00:00Z","2022-08-02",21:00:00,"2022-08-02T21:00:00Z","2022-08-02",23:00:00,"https://www.filmarchiv.at/program/film/the-man-who-shot-liberty-valance/","Obere Augartenstraße 1, 1020 Wien"
"Kino Wie Noch Nie","The Man Who Shot Liberty Valance","2022-08-03T17:30:00Z","2022-08-03",19:30:00,"2022-08-03T19:30:00Z","2022-08-03",21:30:00,"https://www.filmarchiv.at/program/film/the-man-who-shot-liberty-valance/","Johannesgasse 4, Wien, AT 1010"
"Kino Wie Noch Nie","12 Monkeys","2022-08-03T19:00:00Z","2022-08-03",21:00:00,"2022-08-03T21:00:00Z","2022-08-03",23:00:00,"https://www.filmarchiv.at/program/film/12-monkeys/","Obere Augartenstraße 1, 1020 Wien"
"Kino Wie Noch Nie","12 Monkeys","2022-08-04T17:30:00Z","2022-08-04",19:30:00,"2022-08-04T19:30:00Z","2022-08-04",21:30:00,"https://www.filmarchiv.at/program/film/12-monkeys/","Johannesgasse 4, Wien, AT 1010"
"Kino Wie Noch Nie","Licorice Pizza","2022-08-04T19:00:00Z","2022-08-04",21:00:00,"2022-08-04T21:00:00Z","2022-08-04",23:00:00,"https://www.filmarchiv.at/program/film/licorice-pizza/","Obere Augartenstraße 1, 1020 Wien"
"Kino Wie Noch Nie","Licorice Pizza","2022-08-05T17:30:00Z","2022-08-05",19:30:00,"2022-08-05T19:30:00Z","2022-08-05",21:30:00,"https://www.filmarchiv.at/program/film/licorice-pizza/","Johannesgasse 4, Wien, AT 1010"
"Kino Wie Noch Nie","Grosse Freiheit","2022-08-05T19:00:00Z","2022-08-05",21:00:00,"2022-08-05T21:00:00Z","2022-08-05",23:00:00,"https://www.filmarchiv.at/program/film/grosse-freiheit/","Obere Augartenstraße 1, 1020 Wien"
"Kino Wie Noch Nie","Grosse Freiheit","2022-08-06T17:30:00Z","2022-08-06",19:30:00,"2022-08-06T19:30:00Z","2022-08-06",21:30:00,"https://www.filmarchiv.at/program/film/grosse-freiheit/","Johannesgasse 4, Wien, AT 1010"
"Kino Wie Noch Nie","Alcarràs","2022-08-06T19:00:00Z","2022-08-06",21:00:00,"2022-08-06T21:00:00Z","2022-08-06",23:00:00,"https://www.filmarchiv.at/program/film/alcarras/","Obere Augartenstraße 1, 1020 Wien"
"Kino Wie Noch Nie","Alcarràs","2022-08-07T17:30:00Z","2022-08-07",19:30:00,"2022-08-07T19:30:00Z","2022-08-07",21:30:00,"https://www.filmarchiv.at/program/film/alcarras/","Johannesgasse 4, Wien, AT 1010"
"Kino Wie Noch Nie","Mulholland Drive","2022-08-07T19:00:00Z","2022-08-07",21:00:00,"2022-08-07T21:00:00Z","2022-08-07",23:00:00,"https://www.filmarchiv.at/program/film/mulholland-drive/","Obere Augartenstraße 1, 1020 Wien"
"Kino Wie Noch Nie","Mulholland Drive","2022-08-08T17:30:00Z","2022-08-08",19:30:00,"2022-08-08T19:30:00Z","2022-08-08",21:30:00,"https://www.filmarchiv.at/program/film/mulholland-drive/","Johannesgasse 4, Wien, AT 1010"
"Kino Wie Noch Nie","Leben!","2022-08-08T19:00:00Z","2022-08-08",21:00:00,"2022-08-08T21:00:00Z","2022-08-08",23:00:00,"https://www.filmarchiv.at/program/film/leben/","Obere Augartenstraße 1, 1020 Wien"
"Kino Wie Noch Nie","Leben!","2022-08-09T17:30:00Z","2022-08-09",19:30:00,"2022-08-09T19:30:00Z","2022-08-09",21:30:00,"https://www.filmarchiv.at/program/film/leben/","Johannesgasse 4, Wien, AT 1010"
"Kino Wie Noch Nie","Melancholia","2022-08-09T19:00:00Z","2022-08-09",21:00:00,"2022-08-09T21:00:00Z","2022-08-09",23:00:00,"https://www.filmarchiv.at/program/film/melancholia/","Obere Augartenstraße 1, 1020 Wien"
"Kino Wie Noch Nie","Melancholia","2022-08-10T17:30:00Z","2022-08-10",19:30:00,"2022-08-10T19:30:00Z","2022-08-10",21:30:00,"https://www.filmarchiv.at/program/film/melancholia/","Johannesgasse 4, Wien, AT 1010"
"Kino Wie Noch Nie","Porträt Einer Jungen Frau In Flammen","2022-08-10T19:00:00Z","2022-08-10",21:00:00,"2022-08-10T21:00:00Z","2022-08-10",23:00:00,"https://www.filmarchiv.at/program/film/portraet-einer-jungen-frau-in-flammen/","Obere Augartenstraße 1, 1020 Wien"
"Kino Wie Noch Nie","Wanderkino Bioskop II","2022-08-11T17:30:00Z","2022-08-11",19:30:00,"2022-08-11T19:00:00Z","2022-08-11",21:00:00,"https://www.filmarchiv.at/program/film/wanderkino-bioskop-ii/","Obere Augartenstraße 1, 1020 Wien, KINOZELT"
"Kino Wie Noch Nie","Porträt Einer Jungen Frau In Flammen","2022-08-11T17:30:00Z","2022-08-11",19:30:00,"2022-08-11T19:30:00Z","2022-08-11",21:30:00,"https://www.filmarchiv.at/program/film/portraet-einer-jungen-frau-in-flammen/","Johannesgasse 4, Wien, AT 1010"
"Kino Wie Noch Nie","Für Die Vielen – Die Arbeiterkammer Wien","2022-08-11T19:00:00Z","2022-08-11",21:00:00,"2022-08-11T21:00:00Z","2022-08-11",23:00:00,"https://www.filmarchiv.at/program/film/fuer-die-vielen-die-arbeiterkammer-wien/","Obere Augartenstraße 1, 1020 Wien"
"Kino Wie Noch Nie","Für Die Vielen – Die Arbeiterkammer Wien","2022-08-12T17:30:00Z","2022-08-12",19:30:00,"2022-08-12T19:30:00Z","2022-08-12",21:30:00,"https://www.filmarchiv.at/program/film/fuer-die-vielen-die-arbeiterkammer-wien/","Johannesgasse 4, Wien, AT 1010"
"Kino Wie Noch Nie","Mona Lisa And The Blood Moon","2022-08-12T19:00:00Z","2022-08-12",21:00:00,"2022-08-12T21:00:00Z","2022-08-12",23:00:00,"https://www.filmarchiv.at/program/film/mona-lisa-and-the-blood-moon/","Obere Augartenstraße 1, 1020 Wien"
"Kino Wie Noch Nie","Mona Lisa And The Blood Moon","2022-08-13T17:30:00Z","2022-08-13",19:30:00,"2022-08-13T19:30:00Z","2022-08-13",21:30:00,"https://www.filmarchiv.at/program/film/mona-lisa-and-the-blood-moon/","Johannesgasse 4, Wien, AT 1010"
"Kino Wie Noch Nie","Rubikon","2022-08-13T19:00:00Z","2022-08-13",21:00:00,"2022-08-13T21:00:00Z","2022-08-13",23:00:00,"https://www.filmarchiv.at/program/film/rubikon/","Obere Augartenstraße 1, 1020 Wien"
"Kino Wie Noch Nie","Rubikon","2022-08-14T17:30:00Z","2022-08-14",19:30:00,"2022-08-14T19:30:00Z","2022-08-14",21:30:00,"https://www.filmarchiv.at/program/film/rubikon/","Johannesgasse 4, Wien, AT 1010"
"Kino Wie Noch Nie","Der Engel Mit Der Posaune","2022-08-14T19:00:00Z","2022-08-14",21:00:00,"2022-08-14T21:00:00Z","2022-08-14",23:00:00,"https://www.filmarchiv.at/program/film/der-engel-mit-der-posaune/","Obere Augartenstraße 1, 1020 Wien"
"Kino Wie Noch Nie","Der Engel Mit Der Posaune","2022-08-15T17:30:00Z","2022-08-15",19:30:00,"2022-08-15T19:30:00Z","2022-08-15",21:30:00,"https://www.filmarchiv.at/program/film/der-engel-mit-der-posaune/","Johannesgasse 4, Wien, AT 1010"
"Kino Wie Noch Nie","Der Schlimmste Mensch Der Welt","2022-08-15T19:00:00Z","2022-08-15",21:00:00,"2022-08-15T21:00:00Z","2022-08-15",23:00:00,"https://www.filmarchiv.at/program/film/der-schlimmste-mensch-der-welt/","Obere Augartenstraße 1, 1020 Wien"
"Kino Wie Noch Nie","Der Schlimmste Mensch Der Welt","2022-08-16T17:30:00Z","2022-08-16",19:30:00,"2022-08-16T19:30:00Z","2022-08-16",21:30:00,"https://www.filmarchiv.at/program/film/der-schlimmste-mensch-der-welt/","Johannesgasse 4, Wien, AT 1010"
"Kino Wie Noch Nie","Elvis – That’s The Way It Is","2022-08-16T19:00:00Z","2022-08-16",21:00:00,"2022-08-16T21:00:00Z","2022-08-16",23:00:00,"https://www.filmarchiv.at/program/film/elvis-thats-the-way-it-is/","Obere Augartenstraße 1, 1020 Wien"
"Kino Wie Noch Nie","Elvis – That’s The Way It Is","2022-08-17T17:30:00Z","2022-08-17",19:30:00,"2022-08-17T19:30:00Z","2022-08-17",21:30:00,"https://www.filmarchiv.at/program/film/elvis-thats-the-way-it-is/","Johannesgasse 4, Wien, AT 1010"
"Kino Wie Noch Nie","Sonne","2022-08-17T19:00:00Z","2022-08-17",21:00:00,"2022-08-17T21:00:00Z","2022-08-17",23:00:00,"https://www.filmarchiv.at/program/film/sonne/","Obere Augartenstraße 1, 1020 Wien"
"Kino Wie Noch Nie","Sonne","2022-08-18T17:30:00Z","2022-08-18",19:30:00,"2022-08-18T19:30:00Z","2022-08-18",21:30:00,"https://www.filmarchiv.at/program/film/sonne/","Johannesgasse 4, Wien, AT 1010"
"Kino Wie Noch Nie","Märzengrund","2022-08-18T19:00:00Z","2022-08-18",21:00:00,"2022-08-18T21:00:00Z","2022-08-18",23:00:00,"https://www.filmarchiv.at/program/film/maerzengrund/","Obere Augartenstraße 1, 1020 Wien"
"Kino Wie Noch Nie","Märzengrund","2022-08-19T17:30:00Z","2022-08-19",19:30:00,"2022-08-19T19:30:00Z","2022-08-19",21:30:00,"https://www.filmarchiv.at/program/film/maerzengrund/","Johannesgasse 4, Wien, AT 1010"
"Kino Wie Noch Nie","Alice Schwarzer","2022-08-19T19:00:00Z","2022-08-19",21:00:00,"2022-08-19T21:00:00Z","2022-08-19",23:00:00,"https://www.filmarchiv.at/program/film/alice-schwarzer-3/","Obere Augartenstraße 1, 1020 Wien"
"Kino Wie Noch Nie","Alice Schwarzer","2022-08-20T17:30:00Z","2022-08-20",19:30:00,"2022-08-20T19:30:00Z","2022-08-20",21:30:00,"https://www.filmarchiv.at/program/film/alice-schwarzer-3/","Johannesgasse 4, Wien, AT 1010"
"Kino Wie Noch Nie","Nope","2022-08-20T19:00:00Z","2022-08-20",21:00:00,"2022-08-20T21:00:00Z","2022-08-20",23:00:00,"https://www.filmarchiv.at/program/film/nope/","Obere Augartenstraße 1, 1020 Wien"
"Kino Wie Noch Nie","Nope","2022-08-21T17:30:00Z","2022-08-21",19:30:00,"2022-08-21T19:30:00Z","2022-08-21",21:30:00,"https://www.filmarchiv.at/program/film/nope/","Johannesgasse 4, Wien, AT 1010"
"Kino Wie Noch Nie","The Great Dictator","2022-08-21T19:00:00Z","2022-08-21",21:00:00,"2022-08-21T21:00:00Z","2022-08-21",23:00:00,"https://www.filmarchiv.at/program/film/the-great-dictator/","Obere Augartenstraße 1, 1020 Wien"
"Volxkino","Alien","2022-06-06T19:00:00Z","2022-06-06",21:00:00,"2022-06-06T21:00:00Z","2022-06-06",23:00:00,"https://www.volxkino.at/event-details/alien-das-unheimliche-wesen-aus-einer-fremden-welt-1","Bruno-Kreisky-Park, Wien"
"Volxkino","Die Körperfresser Kommen","2022-06-08T19:00:00Z","2022-06-08",21:00:00,"2022-06-08T21:00:00Z","2022-06-08",23:00:00,"https://www.volxkino.at/event-details/die-korperfresser-kommen","Bruno-Kreisky-Park, Wien"
"Volxkino","Was Geschah Wirklich Mit Baby Jane?","2022-06-09T19:00:00Z","2022-06-09",21:00:00,"2022-06-09T21:00:00Z","2022-06-09",23:00:00,"https://www.volxkino.at/event-details/was-geschah-wirklich-mit-baby-jane","Jodok-Fink-Platz, 1080"
"Volxkino","Planet der Vampire","2022-06-09T19:00:00Z","2022-06-09",21:00:00,"2022-06-09T21:00:00Z","2022-06-09",23:00:00,"https://www.volxkino.at/event-details/planet-der-vampire","Bruno-Kreisky-Park, Wien"
"Volxkino","Wiegenlied Für Eine Leiche","2022-06-10T19:00:00Z","2022-06-10",21:00:00,"2022-06-10T21:00:00Z","2022-06-10",23:00:00,"https://www.volxkino.at/event-details/wiegenlied-fur-eine-leiche","Jodok-Fink-Platz, 1080"
"Volxkino","Save the Green Planet","2022-06-10T19:00:00Z","2022-06-10",21:00:00,"2022-06-10T21:00:00Z","2022-06-10",23:00:00,"https://www.volxkino.at/event-details/save-the-green-planet","Bruno-Kreisky-Park, Wien"
"Volxkino","The Thing","2022-06-11T19:00:00Z","2022-06-11",21:00:00,"2022-06-11T21:00:00Z","2022-06-11",23:00:00,"https://www.volxkino.at/event-details/the-thing-das-ding-aus-einer-anderen-welt","Bruno-Kreisky-Park, Wien"
"Volxkino","Silver City","2022-06-11T19:00:00Z","2022-06-11",21:00:00,"2022-06-11T21:00:00Z","2022-06-11",23:00:00,"https://www.volxkino.at/event-details/silver-city","Jodok-Fink-Platz, 1080"
"Volxkino","Bulworth","2022-06-12T19:00:00Z","2022-06-12",21:00:00,"2022-06-12T21:00:00Z","2022-06-12",23:00:00,"https://www.volxkino.at/event-details/bulworth","Jodok-Fink-Platz, 1080"
"Volxkino","Son Of Rambow","2022-06-15T19:00:00Z","2022-06-15",21:00:00,"2022-06-15T21:00:00Z","2022-06-15",23:00:00,"https://www.volxkino.at/event-details/son-of-rambow","Reithofferpark, 1150"
"Volxkino","Patti Cake$ – Queen Of Rap","2022-06-23T19:00:00Z","2022-06-23",21:00:00,"2022-06-23T21:00:00Z","2022-06-23",23:00:00,"https://www.volxkino.at/event-details/patti-cake-queen-of-rap","Polgarstraße 24, 1220"
"Volxkino","Kiss Me Kosher","2022-06-24T19:00:00Z","2022-06-24",21:00:00,"2022-06-24T21:00:00Z","2022-06-24",23:00:00,"https://www.volxkino.at/event-details/kiss-me-kosher","Der Wildgarten, 1120"
"Volxkino","Donbass","2022-07-01T19:00:00Z","2022-07-01",21:00:00,"2022-07-01T21:00:00Z","2022-07-01",23:00:00,"https://www.volxkino.at/event-details/donbass","Meidlinger Platzl, 1120"
"Volxkino","Der Schönste Tag","2022-07-02T19:00:00Z","2022-07-02",21:00:00,"2022-07-02T21:00:00Z","2022-07-02",23:00:00,"https://www.volxkino.at/event-details/der-schonste-tag","Matteottiplatz, 1160"
"Volxkino","Sonderveranstaltung: Sonne","2022-07-07T19:00:00Z","2022-07-07",21:00:00,"2022-07-07T21:00:00Z","2022-07-07",23:00:00,"https://www.volxkino.at/event-details/sonderveranstaltung-sonne","Reithofferpark, 1150\\n"
"Volxkino","Spione Undercover","2022-07-07T19:00:00Z","2022-07-07",21:00:00,"2022-07-07T21:00:00Z","2022-07-07",23:00:00,"https://www.volxkino.at/event-details/spione-undercover","Leberweg, 1110"
"Volxkino","Der Schein Trügt","2022-07-08T19:00:00Z","2022-07-08",21:00:00,"2022-07-08T21:00:00Z","2022-07-08",23:00:00,"https://www.volxkino.at/event-details/der-schein-trugt","Yppengasse, 1160"
"Volxkino","Der Mann, Der Seine Haut Verkaufte","2022-07-09T19:00:00Z","2022-07-09",21:00:00,"2022-07-09T21:00:00Z","2022-07-09",23:00:00,"https://www.volxkino.at/event-details/der-mann-der-seine-haut-verkaufte","Yppengasse, 1160"
"Volxkino","Halt Auf Freier Strecke","2022-07-14T19:00:00Z","2022-07-14",21:00:00,"2022-07-14T21:00:00Z","2022-07-14",23:00:00,"https://www.volxkino.at/event-details/halt-auf-freier-strecke","Arenbergpark, 1030"
"Volxkino","Palm Springs","2022-07-15T19:00:00Z","2022-07-15",21:00:00,"2022-07-15T21:00:00Z","2022-07-15",23:00:00,"https://www.volxkino.at/event-details/palm-springs","Mitterhofergasse 2, 1210"
"Volxkino","Sonderveranstaltung: Lovecut","2022-07-19T19:00:00Z","2022-07-19",21:00:00,"2022-07-19T21:00:00Z","2022-07-19",23:00:00,"https://www.volxkino.at/event-details/lovecut","USUS AM WASSER, 1210\\n"
"Volxkino","Curveball - Wir Machen Die Wahrheit","2022-07-22T19:00:00Z","2022-07-22",21:00:00,"2022-07-22T21:00:00Z","2022-07-22",23:00:00,"https://www.volxkino.at/event-details/curveball-wir-machen-die-wahrheit","Dornerplatz, 1170"
